,SK_ID_CURR,CREDIT_ACTIVE,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE
18760,239598,Closed,-1186,0,-882.0,-830.0,0,82620.0,,,0.0,Consumer credit,-827
18770,306964,Closed,-535,0,-510.0,-510.0,0,13500.0,0.0,,0.0,Consumer credit,-508
18771,306964,Closed,-468,0,-457.0,-457.0,0,13500.0,0.0,,0.0,Consumer credit,-455
18773,100320,Closed,-2410,0,-553.0,-1737.0,0,1660500.0,0.0,0.0,0.0,Car loan,-1737
18779,424863,Closed,-1249,0,-1065.0,-1064.0,0,67500.0,0.0,0.0,0.0,Consumer credit,-7
18785,187180,Active,-1035,0,,,0,58500.0,23440.5,35056.575,0.0,Credit card,-7
18786,187180,Active,-308,0,423.0,,0,401233.5,287482.5,0.0,0.0,Consumer credit,-17
18787,378569,Closed,-2739,0,-2525.0,-2615.0,0,31954.5,0.0,0.0,0.0,Consumer credit,-2615
18791,274183,Closed,-1029,0,-480.0,-476.0,0,139500.0,0.0,0.0,0.0,Consumer credit,-476
18793,274183,Closed,-2689,0,-2384.0,-2384.0,0,51048.0,,,0.0,Consumer credit,-2381
18794,274183,Closed,-1877,0,-1604.0,-1327.0,0,31950.0,0.0,,0.0,Consumer credit,-1327
18795,274183,Closed,-1481,0,-1208.0,-1205.0,0,70020.0,0.0,,0.0,Consumer credit,-1205
18798,274183,Closed,-701,0,-520.0,-487.0,0,42615.0,0.0,0.0,0.0,Consumer credit,-487
18801,260524,Active,-1294,0,-624.0,,0,4500.0,-1.08,1.08,0.0,Credit card,-685
18803,260524,Active,-820,0,1018.0,,0,135000.0,-450.0,135450.0,0.0,Credit card,-676
18804,260524,Active,-820,0,1018.0,,0,90000.0,-225.0,90225.0,0.0,Credit card,-496
18809,190172,Closed,-1472,0,-559.0,-561.0,0,360000.0,0.0,0.0,0.0,Consumer credit,-558
18810,190172,Closed,-967,0,-877.0,-877.0,0,40837.5,0.0,,0.0,Consumer credit,-866
18813,190172,Closed,-912,0,,-366.0,0,45000.0,0.0,0.0,0.0,Credit card,-362
18814,190172,Active,-821,0,,,0,90000.0,85837.5,4162.455,0.0,Credit card,-26
18820,286216,Closed,-2754,0,-2358.0,-2386.0,0,50086.53,0.0,0.0,0.0,Consumer credit,-2386
18821,286216,Closed,-2658,0,-1539.0,-2077.0,0,225000.0,0.0,0.0,0.0,Credit card,-2077
18824,286216,Active,-547,0,806.0,,0,360000.0,0.0,0.0,0.0,Credit card,-6
18825,410556,Closed,-1521,0,-820.0,-808.0,0,54513.0,0.0,0.0,0.0,Consumer credit,-743
18826,410556,Closed,-1520,0,-820.0,-820.0,0,54513.0,0.0,,0.0,Consumer credit,-817
18827,410556,Active,-771,0,1055.0,,0,3136774.5,339259.5,,0.0,Car loan,-11
18830,410556,Active,-135,0,322.0,,0,173700.0,134082.0,0.0,0.0,Consumer credit,-40
18833,328936,Active,-343,0,24.0,,0,34605.0,3343.5,0.0,0.0,Consumer credit,-9
18836,117125,Active,-219,0,,,0,9891000.0,9860629.5,,0.0,Mortgage,-17
18840,278757,Active,-302,0,1079.0,,0,225000.0,183028.5,0.0,0.0,Credit card,-20
18850,326999,Active,-1612,0,745.0,,0,598500.0,571252.5,0.0,0.0,Credit card,-47
18857,216100,Closed,-591,0,-441.0,-415.0,0,34020.0,,,0.0,Consumer credit,-409
18860,329506,Closed,-1030,0,-847.0,-847.0,0,93573.0,0.0,,0.0,Consumer credit,-845
18864,336578,Closed,-2710,0,-2496.0,-2555.0,0,14370.93,0.0,0.0,0.0,Consumer credit,-2555
18865,336578,Closed,-2613,0,-1508.0,-694.0,0,45000.0,0.0,0.0,0.0,Credit card,-694
18870,336578,Closed,-1397,0,-1246.0,-977.0,0,20574.0,,,0.0,Consumer credit,-974
18872,336578,Closed,-1029,0,-877.0,-877.0,0,25560.0,0.0,,0.0,Consumer credit,-866
18875,336578,Active,-232,0,497.0,,0,249862.5,,,0.0,Consumer credit,-10
18877,336578,Active,-889,0,,,0,0.0,0.0,0.0,0.0,Credit card,-214
18879,336578,Closed,-408,0,,-81.0,0,0.0,0.0,0.0,0.0,Credit card,-34
18882,160921,Active,-416,0,314.0,,0,466807.5,257638.5,0.0,0.0,Consumer credit,-16
18883,160921,Closed,-811,0,10146.0,-413.0,0,0.0,,,0.0,Credit card,-413
18884,144808,Closed,-1069,0,-886.0,-1029.0,0,43344.0,0.0,0.0,0.0,Consumer credit,-1028
18885,144808,Active,-490,0,896.0,,0,112500.0,84478.5,0.0,0.0,Credit card,-77
18887,230163,Active,-1108,0,719.0,,0,315000.0,163237.5,0.0,0.0,Consumer credit,-18
18889,230163,Closed,-2747,0,-2436.0,-2334.0,0,118179.0,,,0.0,Consumer credit,-2334
18891,274305,Closed,-2615,0,-2402.0,-2429.0,0,14355.0,0.0,0.0,0.0,Consumer credit,-2429
18895,274305,Active,-365,0,1461.0,,0,482625.0,135369.0,0.0,0.0,Consumer credit,-11
18896,274305,Active,-155,0,1671.0,,0,339300.0,325296.0,0.0,0.0,Consumer credit,-11
18905,318497,Closed,-662,0,-297.0,-297.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-70
18912,168037,Active,-1469,0,987.0,,0,270000.0,41013.63,498986.37,0.0,Credit card,-687
18914,289774,Active,-574,0,1252.0,,0,220500.0,177808.5,0.0,0.0,Consumer credit,-15
18915,289774,Closed,-1821,0,-1457.0,-977.0,0,95400.0,,,0.0,Consumer credit,-974
18927,228779,Active,-1660,0,-535.0,,0,4500.0,0.0,0.0,0.0,Credit card,-685
18928,228779,Active,-1659,0,-565.0,,0,22500.0,0.0,22500.0,0.0,Credit card,-666
18931,228779,Active,-332,0,-28.0,,0,36000.0,0.0,0.0,0.0,Consumer credit,-9
18932,228779,Active,-60,0,671.0,,0,67180.5,64966.5,0.0,0.0,Consumer credit,-29
18933,120868,Closed,-246,0,-123.0,-123.0,0,82260.0,0.0,0.0,0.0,Consumer credit,-122
18934,120868,Closed,-2257,0,-708.0,-708.0,0,1350000.0,0.0,0.0,0.0,Consumer credit,-701
18935,120868,Closed,-2272,0,-1542.0,-1689.0,0,315000.0,0.0,0.0,0.0,Consumer credit,-1683
18938,151602,Closed,-2834,0,-2622.0,-2647.0,0,37659.51,0.0,0.0,0.0,Consumer credit,-2388
18940,151602,Active,-38,0,1788.0,,0,2736000.0,2708120.97,0.0,0.0,Consumer credit,-8
18941,338916,Closed,-975,0,-244.0,-325.0,0,93735.0,0.0,,0.0,Consumer credit,-256
18945,439435,Closed,-311,0,-101.0,-101.0,0,0.0,0.0,0.0,0.0,Credit card,-98
18950,439435,Closed,-1793,0,-1515.0,-1515.0,0,158044.5,,,0.0,Consumer credit,-1515
18954,439435,Closed,-714,0,,-478.0,0,112500.0,,,0.0,Credit card,-478
18958,439435,Closed,-1131,0,-339.0,-339.0,0,373500.0,0.0,0.0,0.0,Consumer credit,-334
18959,439435,Active,-820,0,276.0,,0,135000.0,134757.63,242.37,0.0,Credit card,-8
18962,439435,Closed,-560,0,-123.0,-123.0,0,170640.0,0.0,0.0,0.0,Consumer credit,-102
18963,439435,Closed,-197,0,-14.0,-142.0,0,45000.0,0.0,0.0,0.0,Consumer credit,-93
18964,282039,Closed,-2185,0,-1820.0,-1820.0,0,100800.0,0.0,0.0,0.0,Consumer credit,-1540
18967,163317,Closed,-2476,0,-1776.0,-1804.0,0,299246.85,0.0,0.0,0.0,Consumer credit,-1804
18970,163317,Closed,-1927,0,-1226.0,-1221.0,0,301023.0,0.0,,0.0,Credit card,-1221
18972,386851,Closed,-1163,0,-950.0,-977.0,0,18463.5,0.0,0.0,0.0,Consumer credit,-977
18973,386851,Active,-359,0,-56.0,,0,25281.0,22932.27,0.0,0.0,Consumer credit,-225
18975,386851,Active,-996,0,831.0,,0,238500.0,143401.5,0.0,0.0,Consumer credit,-57
18979,103517,Closed,-2349,0,-523.0,-1218.0,0,652500.0,0.0,0.0,0.0,Consumer credit,-589
18980,103517,Closed,-1857,0,-31.0,-681.0,0,675000.0,0.0,0.0,0.0,Consumer credit,-589
18981,103517,Active,-1204,0,-109.0,,0,225000.0,208642.5,0.0,0.0,Credit card,-98
18982,103517,Active,-792,0,822.0,,0,485775.0,321453.0,0.0,0.0,Consumer credit,-51
18983,103517,Active,-1221,0,606.0,,0,742500.0,356355.0,0.0,0.0,Consumer credit,-51
18984,103517,Active,-442,0,1019.0,,0,495000.0,389808.0,0.0,0.0,Consumer credit,-16
18988,276459,Active,-568,0,653.0,,0,67500.0,0.0,0.0,0.0,Credit card,-98
18993,280614,Active,-338,0,758.0,,0,535500.0,416659.5,,0.0,Consumer credit,-33
18997,195073,Closed,-1173,0,-868.0,-900.0,0,136107.0,0.0,0.0,0.0,Consumer credit,-900
19010,379670,Active,-1179,0,648.0,,0,494550.0,239098.5,0.0,0.0,Consumer credit,-8
19014,153921,Closed,-913,0,-548.0,-737.0,0,166500.0,0.0,0.0,0.0,Consumer credit,-729
19017,153921,Closed,-1299,0,-1115.0,-1157.0,0,27000.0,0.0,0.0,0.0,Consumer credit,-977
19018,153921,Closed,-1548,0,-1364.0,-1386.0,0,49950.0,0.0,0.0,0.0,Consumer credit,-977
19020,153921,Closed,-2682,0,-2319.0,-2305.0,0,40500.0,,,0.0,Consumer credit,-2305
19023,259015,Closed,-1130,0,-917.0,-946.0,0,38907.0,0.0,0.0,0.0,Consumer credit,-946
19027,259015,Closed,-135,0,-111.0,-112.0,0,36000.0,0.0,,0.0,Microloan,-112
19035,451249,Closed,-1248,0,-515.0,-515.0,0,225000.0,,,0.0,Consumer credit,-515
19036,362986,Closed,-447,0,-263.0,-290.0,0,29569.5,0.0,0.0,0.0,Consumer credit,-289
19042,233227,Active,-505,0,1079.0,,0,0.0,0.0,0.0,0.0,Credit card,-505
19049,233227,Active,-506,0,952.0,,1,450000.0,365106.87,0.0,0.0,Consumer credit,-17
19051,233227,Active,-246,0,1350.0,,2,789750.0,751941.9,0.0,0.0,Consumer credit,-17
19053,434831,Closed,-607,0,-242.0,-486.0,0,130897.035,0.0,0.0,0.0,Consumer credit,-451
19054,434831,Closed,-2054,0,-1740.0,-1720.0,0,54810.0,0.0,0.0,0.0,Consumer credit,-790
19056,434831,Closed,-2600,0,-2296.0,-2293.0,0,65776.5,,,0.0,Consumer credit,-2292
19061,180581,Active,-161,0,,,0,27295.965,14818.5,12474.99,0.0,Credit card,-18
19063,225558,Active,-797,0,1029.0,,0,981000.0,702468.0,0.0,0.0,Consumer credit,-10
19064,419997,Active,-323,0,1012.0,,0,67500.0,64269.0,0.0,0.0,Credit card,-70
19067,424415,Closed,-1011,0,-798.0,-827.0,0,22683.96,0.0,0.0,0.0,Consumer credit,-827
19070,169229,Closed,-2421,0,-1302.0,-1729.0,0,112500.0,0.0,0.0,0.0,Credit card,-1729
19075,169229,Closed,-1373,0,-1206.0,-1197.0,0,70483.5,0.0,0.0,0.0,Consumer credit,-1197
19077,169229,Active,-149,0,78.0,,0,54505.98,25381.62,0.0,0.0,Consumer credit,-8
19078,435909,Closed,-2671,0,-2274.0,-2333.0,0,28909.44,0.0,0.0,0.0,Consumer credit,-1946
19081,435909,Active,-699,0,1127.0,,0,1125000.0,,,0.0,Consumer credit,-2
19082,115277,Closed,-1651,0,-1345.0,-1345.0,0,43164.0,0.0,0.0,0.0,Consumer credit,-1340
19084,115277,Closed,-751,0,-569.0,-569.0,0,37867.5,0.0,0.0,0.0,Consumer credit,-569
19087,259229,Closed,-1030,0,-665.0,-714.0,0,135000.0,0.0,0.0,0.0,Consumer credit,-714
19088,259229,Closed,-708,0,-344.0,-402.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-402
19090,259229,Closed,-398,0,-34.0,-31.0,0,275233.5,0.0,0.0,0.0,Consumer credit,-31
19095,170787,Active,-623,0,-289.0,,0,93780.0,0.0,0.0,0.0,Consumer credit,-610
19100,397040,Closed,-559,0,-440.0,-415.0,0,16893.0,,,0.0,Consumer credit,-408
19101,397040,Active,-104,0,,,0,54351.045,44748.0,9599.31,0.0,Credit card,-18
19104,361261,Closed,-136,0,47.0,-14.0,0,60750.0,0.0,0.0,0.0,Consumer credit,-10
19108,109482,Closed,-2273,0,-2061.0,-2071.0,0,51495.21,0.0,0.0,0.0,Consumer credit,-2060
19110,109482,Active,-275,0,838.0,,0,396000.0,423954.0,0.0,0.0,Credit card,-29
19118,144661,Closed,-1241,0,-1149.0,-1149.0,0,114075.0,0.0,0.0,0.0,Consumer credit,-1146
19122,144661,Closed,-1645,0,-1463.0,-983.0,0,91143.0,,,0.0,Consumer credit,-980
19123,144661,Closed,-1952,0,-1770.0,-983.0,0,153000.0,,,0.0,Consumer credit,-980
19131,411289,Active,-356,0,739.0,,0,45000.0,0.0,0.0,0.0,Credit card,-20
19139,106889,Closed,-2583,0,-2260.0,-2260.0,0,59089.5,0.0,0.0,0.0,Consumer credit,-2245
19145,292579,Active,-1217,0,-510.0,,0,0.0,-68.04,68.04,0.0,Credit card,-669
19147,292579,Closed,-787,0,951.0,-695.0,0,45000.0,0.0,45000.0,0.0,Credit card,-695
19151,292579,Active,-455,0,1006.0,,0,672534.72,646417.98,0.0,0.0,Consumer credit,-231
19152,400275,Closed,-686,0,-290.0,-653.0,0,83792.88,0.0,0.0,0.0,Consumer credit,-653
19156,400275,Closed,-667,0,1144.0,-321.0,0,675000.0,0.0,0.0,0.0,Consumer credit,-314
19158,400275,Active,-226,0,144.0,,0,254700.0,158193.0,0.0,0.0,Consumer credit,-67
19165,326113,Closed,-765,0,1061.0,-34.0,0,1057500.0,0.0,0.0,0.0,Consumer credit,-17
19169,223199,Closed,-361,0,369.0,-197.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-155
19175,123873,Closed,-2215,0,-2003.0,-2185.0,0,20568.69,0.0,0.0,0.0,Consumer credit,-2185
19176,123873,Closed,-1811,0,-1689.0,-1720.0,0,31455.0,0.0,0.0,0.0,Consumer credit,-1548
19177,123873,Closed,-2450,0,-2268.0,-2268.0,0,24525.0,0.0,,0.0,Consumer credit,-2268
19178,123873,Closed,-2540,0,-1991.0,-2023.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-2023
19179,160528,Active,-666,0,1134.0,,0,0.0,0.0,0.0,0.0,Credit card,-663
19183,160528,Active,-121,0,27464.0,,0,180000.0,27573.975,152426.025,0.0,Credit card,-13
19185,337312,Closed,-725,0,-360.0,-639.0,0,135000.0,0.0,,0.0,Consumer credit,-636
19191,337312,Active,-67,0,298.0,,0,92250.0,86868.0,,0.0,Consumer credit,-24
19199,155155,Active,-321,0,1505.0,,0,1323463.5,1199349.0,0.0,0.0,Consumer credit,-13
19201,155155,Active,-358,0,375.0,,0,167175.0,111865.5,,0.0,Consumer credit,-4
19202,155155,Closed,-952,0,-171.0,-171.0,0,720000.0,0.0,0.0,0.0,Consumer credit,-165
19203,421456,Active,-2611,0,31109.0,,0,157500.0,0.0,0.0,0.0,Credit card,-1300
19205,421456,Closed,-2611,0,,-1280.0,0,0.0,0.0,0.0,0.0,Credit card,-1280
19210,147566,Closed,-1701,0,125.0,-449.0,0,270000.0,0.0,0.0,0.0,Consumer credit,-191
19214,333422,Closed,-1144,0,683.0,-259.0,0,270000.0,0.0,0.0,0.0,Consumer credit,-213
19222,157083,Closed,-1911,0,-1725.0,-1726.0,0,15633.0,0.0,0.0,0.0,Consumer credit,-1545
19224,157083,Closed,-2295,0,-2111.0,-2108.0,0,54000.0,,,0.0,Consumer credit,-2108
19226,157083,Active,-38,0,267.0,,0,83318.625,83318.625,0.0,0.0,Consumer credit,-8
19229,320146,Closed,-1208,0,-842.0,-870.0,0,88421.76,0.0,0.0,0.0,Consumer credit,-870
19230,320146,Active,-978,0,-431.0,,0,59521.5,8100.0,0.0,0.0,Consumer credit,-673
19231,320146,Closed,-2635,0,-808.0,-1639.0,0,270000.0,0.0,0.0,0.0,Consumer credit,-895
19233,320146,Active,-808,0,465.0,,0,225000.0,202369.5,0.0,0.0,Credit card,-20
19236,320146,Closed,-1930,0,-1746.0,-1742.0,0,18864.0,0.0,,0.0,Consumer credit,-662
19244,320146,Closed,-646,0,-493.0,-493.0,0,66781.44,0.0,0.0,0.0,Consumer credit,-487
19246,145864,Active,-445,0,30995.0,,0,0.0,0.0,,0.0,Credit card,-426
19249,130919,Closed,-1179,0,-905.0,-964.0,0,274989.42,0.0,0.0,0.0,Consumer credit,-964
19251,169516,Closed,-2296,0,-1564.0,-1564.0,0,270000.0,0.0,0.0,0.0,Consumer credit,-1450
19256,169516,Closed,-1154,0,-670.0,-737.0,0,301500.0,,,0.0,Consumer credit,-722
19262,156193,Closed,-1045,0,782.0,-252.0,0,171000.0,0.0,0.0,0.0,Consumer credit,-79
19268,374758,Active,-224,0,1610.0,,0,49500.0,0.0,,0.0,Credit card,-36
19269,374758,Active,-56,0,309.0,,0,66091.5,,,0.0,Consumer credit,-8
19270,374758,Active,-431,0,1401.0,,0,0.0,0.0,0.0,0.0,Credit card,-60
19271,385297,Closed,-1372,0,-1038.0,-1066.0,0,53411.4,0.0,0.0,0.0,Consumer credit,-1066
19273,385297,Closed,-1134,0,701.0,-806.0,0,135000.0,0.0,22500.0,0.0,Credit card,-806
19277,385297,Closed,-868,0,944.0,-493.0,0,135000.0,0.0,135000.0,0.0,Credit card,-493
19278,385297,Active,-497,0,1189.0,,0,4500.0,0.0,0.0,0.0,Credit card,-496
19282,375163,Active,-1011,0,69.0,,0,391500.0,371628.0,0.0,0.0,Credit card,-6
19283,375163,Active,-814,0,1012.0,,0,1350000.0,,,0.0,Car loan,-19
19284,228904,Active,-176,0,,,0,90000.0,,,0.0,Credit card,-47
19285,228904,Sold,-176,0,920.0,,0,335430.0,,,0.0,Consumer credit,-47
19286,228904,Closed,-778,0,317.0,-391.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-391
19291,185764,Closed,-822,0,-421.0,-421.0,1,22500.0,0.0,0.0,0.0,Credit card,-420
19292,185764,Closed,-659,0,-478.0,-478.0,0,79726.14,0.0,0.0,0.0,Consumer credit,-473
19293,185764,Active,-528,0,202.0,,0,115032.375,40284.0,0.0,0.0,Consumer credit,-25
19294,185764,Active,-506,0,955.0,,1,366750.0,305103.915,0.0,0.0,Consumer credit,-6
19296,445811,Closed,-2247,0,-2035.0,-2062.0,0,70959.69,0.0,0.0,0.0,Consumer credit,-2062
19297,185764,Active,-460,0,-64.0,,0,139500.0,0.0,0.0,0.0,Consumer credit,-64
19299,142377,Closed,-2242,0,31108.0,-1842.0,0,51750.0,0.0,0.0,0.0,Credit card,-558
19300,142377,Active,-343,0,883.0,,0,67500.0,0.0,0.0,0.0,Credit card,-111
19303,142377,Closed,-855,0,-702.0,-702.0,0,113535.0,0.0,,0.0,Consumer credit,-690
19304,142377,Active,-2542,0,9066.0,,2,0.0,,,0.0,Credit card,-714
19305,158780,Closed,-2634,0,-1903.0,-1879.0,0,270000.0,0.0,0.0,0.0,Consumer credit,-787
19306,158780,Closed,-1103,0,-737.0,-892.0,0,61155.0,0.0,0.0,0.0,Consumer credit,-891
19317,420013,Closed,-646,0,-465.0,-464.0,0,22230.0,0.0,,0.0,Consumer credit,-464
19318,420013,Active,-47,0,75.0,,0,21735.0,16623.0,,0.0,Consumer credit,-17
19319,189068,Closed,-2146,0,-1811.0,-1840.0,0,130900.05,0.0,0.0,0.0,Consumer credit,-1840
19320,189068,Active,-49,0,,,0,450000.0,0.0,0.0,0.0,Credit card,-41
19326,386945,Closed,-2499,0,-2332.0,-2318.0,0,38191.5,,,0.0,Consumer credit,-2318
19328,209165,Closed,-1641,0,-1276.0,-1305.0,0,127890.0,0.0,0.0,0.0,Consumer credit,-1302
19329,209165,Closed,-835,0,-563.0,-562.0,0,74250.0,0.0,,0.0,Credit card,-557
19331,209165,Closed,-1144,0,-48.0,-433.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-384
19334,117939,Active,-251,0,,,0,90000.0,,,0.0,Credit card,-5
19345,247235,Active,-778,0,683.0,,0,900000.0,433984.5,,0.0,Consumer credit,-37
19351,330544,Active,-107,0,1719.0,,0,877500.0,861381.0,0.0,0.0,Consumer credit,-19
19353,330544,Closed,-1682,0,,-303.0,0,25200.0,0.0,0.0,0.0,Credit card,-225
19361,226098,Active,-173,0,558.0,,0,101227.5,83920.5,0.0,0.0,Consumer credit,-14
19365,179915,Closed,-1593,0,-1347.0,-1337.0,0,44480.52,0.0,0.0,0.0,Consumer credit,-1333
19366,179915,Closed,-1247,0,-1065.0,-1058.0,0,41206.5,0.0,0.0,0.0,Consumer credit,-794
19370,179915,Closed,-338,0,27.0,-65.0,0,48438.0,0.0,0.0,0.0,Consumer credit,-63
19379,444164,Closed,-1401,0,-303.0,-760.0,0,161820.0,0.0,0.0,0.0,Consumer credit,-759
19385,444164,Active,-265,0,831.0,,0,225274.5,,,0.0,Consumer credit,-19
19387,331736,Active,-2227,0,974.0,,0,135000.0,294358.95,11641.05,0.0,Credit card,-685
19390,331736,Closed,-1296,0,-183.0,-1003.0,0,112500.0,-81.585,225081.585,0.0,Credit card,-1003
19398,386533,Closed,-2363,0,-1998.0,-1962.0,0,62550.0,0.0,0.0,0.0,Credit card,-1958
19399,386533,Closed,-2904,0,-1078.0,-1205.0,0,450000.0,0.0,0.0,0.0,Consumer credit,-1188
19403,386533,Closed,-741,0,-376.0,-491.0,0,141957.0,,,0.0,Consumer credit,-487
19408,117291,Closed,-2002,0,-1910.0,-1910.0,0,26541.0,0.0,0.0,0.0,Consumer credit,-1554
19409,117291,Active,-582,0,640.0,,0,180000.0,87912.0,0.0,0.0,Credit card,-13
19411,117291,Active,-315,0,781.0,,0,225000.0,178677.0,0.0,0.0,Consumer credit,-11
19412,117291,Active,-590,0,1055.0,,0,450000.0,346905.0,0.0,0.0,Consumer credit,-13
19413,117291,Closed,-1874,0,-1693.0,-1705.0,0,41080.5,0.0,,0.0,Consumer credit,-1691
19420,333264,Closed,-1581,0,-1277.0,-1306.0,0,64554.93,0.0,0.0,0.0,Consumer credit,-1298
19424,333264,Closed,-1461,0,-1156.0,-1149.0,0,49905.0,0.0,0.0,0.0,Consumer credit,-771
19429,333264,Active,-192,0,267.0,,0,61587.0,42118.245,0.0,0.0,Consumer credit,-8
19431,250584,Closed,-2684,0,-2288.0,-2316.0,0,50301.0,0.0,0.0,0.0,Consumer credit,-2316
19432,250584,Closed,-1403,0,-1220.0,-1211.0,0,20214.0,0.0,0.0,0.0,Consumer credit,-779
19435,250584,Active,-1591,0,233.0,,0,337500.0,253863.0,0.0,0.0,Consumer credit,-1115
19438,250584,Closed,-1402,0,-1220.0,-1241.0,0,20214.0,0.0,,0.0,Consumer credit,-1215
19441,250584,Closed,-2279,0,-1975.0,-1975.0,0,19548.0,0.0,0.0,0.0,Consumer credit,-1975
19442,250584,Closed,-927,0,-562.0,-591.0,0,30718.8,0.0,0.0,0.0,Consumer credit,-588
19443,427367,Closed,-2607,0,-1491.0,-1552.0,0,45000.0,0.0,0.0,0.0,Credit card,-1547
19445,427367,Closed,-2179,0,-1998.0,-1998.0,0,39150.0,0.0,0.0,0.0,Consumer credit,-1553
19448,442106,Closed,-331,0,-17.0,-17.0,0,0.0,0.0,0.0,0.0,Credit card,-13
19451,442106,Active,-63,0,1125.0,,0,454500.0,454500.0,0.0,0.0,Consumer credit,-22
19452,348816,Active,-314,0,1165.0,,0,45000.0,0.0,0.0,0.0,Credit card,-28
19455,348816,Closed,-2165,0,-1071.0,-1295.0,0,675000.0,0.0,0.0,0.0,Consumer credit,-225
19458,348816,Active,-268,0,1558.0,,0,931500.0,885991.5,0.0,0.0,Consumer credit,-3
19460,348816,Closed,-1299,0,-993.0,-987.0,0,188913.06,0.0,0.0,0.0,Consumer credit,-987
19465,116987,Active,-247,0,299.0,,0,138645.0,89343.0,0.0,0.0,Consumer credit,-4
19467,397456,Closed,-528,0,-163.0,-163.0,0,99000.0,0.0,0.0,0.0,Consumer credit,-21
19470,397456,Closed,-828,0,-464.0,-7.0,0,135000.0,0.0,,0.0,Consumer credit,-7
19471,275161,Closed,-1145,0,-962.0,-962.0,0,24222.6,0.0,0.0,0.0,Consumer credit,-962
19476,326206,Active,-372,0,-7.0,,0,150304.14,138673.35,0.0,0.0,Consumer credit,-238
19478,127383,Closed,-977,0,-865.0,-865.0,0,114165.0,,,0.0,Consumer credit,-859
19482,447724,Closed,-2658,0,-2323.0,-2350.0,0,76545.0,0.0,,0.0,Consumer credit,-711
19484,447724,Closed,-862,0,-497.0,-497.0,0,67050.0,0.0,0.0,0.0,Consumer credit,-481
19488,447724,Closed,-2408,0,-2317.0,-2317.0,0,13500.0,0.0,0.0,0.0,Consumer credit,-2316
19489,447724,Closed,-1166,0,-620.0,-620.0,0,203517.585,0.0,0.0,0.0,Consumer credit,-620
19491,447724,Closed,-505,0,-201.0,-231.0,0,126495.0,0.0,0.0,0.0,Consumer credit,-230
19493,162645,Active,-2892,0,-2496.0,,0,26554.86,0.0,,0.0,Consumer credit,-718
19497,408941,Closed,-1098,0,-791.0,-791.0,0,81639.0,0.0,,0.0,Consumer credit,-785
19498,408941,Active,-431,0,-250.0,,0,45310.5,0.0,0.0,0.0,Consumer credit,-132
19502,256691,Closed,-1501,0,-1134.0,-1120.0,0,99000.0,0.0,0.0,0.0,Consumer credit,-803
19503,256691,Closed,-1894,0,-1501.0,-1485.0,0,38947.5,0.0,0.0,0.0,Consumer credit,-829
19506,256691,Active,-2344,0,-1614.0,,0,225000.0,177039.0,0.0,0.0,Credit card,-1647
19508,256691,Closed,-1893,0,-1501.0,-1501.0,0,38947.5,0.0,,0.0,Consumer credit,-1156
19510,256691,Closed,-1245,0,-971.0,-917.0,0,45000.0,,,0.0,Consumer credit,-914
19516,432564,Active,-97,0,249.0,,0,108000.0,0.0,0.0,0.0,Credit card,-41
19517,432564,Closed,-1844,0,-18.0,-210.0,0,360000.0,0.0,0.0,0.0,Consumer credit,-111
19520,423252,Active,-350,0,10502.0,,0,614250.0,,,0.0,Credit card,-35
19523,238294,Active,-822,0,1004.0,,0,1575000.0,1072345.5,0.0,0.0,Consumer credit,-9
19527,238294,Closed,-1426,0,-1061.0,-1080.0,0,67500.0,0.0,0.0,0.0,Consumer credit,-1035
19533,268393,Closed,-1455,0,-1075.0,-1075.0,0,118656.0,,,0.0,Consumer credit,-1069
19539,248372,Active,-102,0,,,0,337500.0,335551.5,1946.7,0.0,Credit card,-15
19544,391624,Active,-416,0,1197.0,,0,135000.0,114975.0,0.0,0.0,Consumer credit,-7
19545,391624,Closed,-2319,0,-2135.0,-2080.0,0,60705.0,0.0,0.0,0.0,Consumer credit,-2080
19546,391624,Closed,-1186,0,2467.0,-1041.0,0,104715.0,0.0,0.0,0.0,Credit card,-659
19547,298299,Active,-278,0,1041.0,,0,67500.0,58041.0,0.0,0.0,Credit card,-36
19548,298299,Active,-89,0,1007.0,,0,562500.0,551344.5,0.0,0.0,Consumer credit,-36
19550,265736,Active,-315,0,50.0,,0,119148.66,34829.055,,0.0,Consumer credit,-6
19567,248011,Active,-415,0,133.0,,0,231561.0,77350.5,0.0,0.0,Consumer credit,-19
19568,256409,Active,-542,0,561.0,,0,18000.0,17343.0,,0.0,Credit card,-49
19573,426147,Closed,-1041,0,-797.0,-797.0,0,74196.0,0.0,0.0,0.0,Consumer credit,-765
19575,426147,Closed,-1361,0,-1267.0,-1243.0,0,19255.5,0.0,0.0,0.0,Consumer credit,-811
